Province,Name,Amount
GAUTENG,ARTS AND SPORT TALENT AND YOUTH DEVELOPMENT (ASTADA),163900.0
LIMPOPO,KHAPA-KHAPA PRIMARY SCHOOL,300000.0
MPUMALANGA,E.S MALELE SECONDARY SCHOOL,294550.0
MPUMALANGA,BOIKHUTSO PRIMARY SCHOOL,294550.0
NORTHERN CAPE,GREENPOINT HIGH SCHOOL,315600.0
GAUTENG,DR A.T MOREOSELE HIGH SCHOOL,300000.0
GAUTENG,BRAAMFISHER INTER-ROSES FOOTBALL CLUB,50000.0
LIMPOPO,MATANGARI PRIMARY SCHOOL,300000.0
GAUTENG,THUTO-TIRO COMPREHENSIVE SCHOOL,262920.0
NORTH WEST,DEHY PRIMARY SCHOOL,300000.0
GAUTENG,KAGISO SPORTS DEVELOPMENT,50072.0
WESTERN CAPE,UBUNTU FIRST,49248.0
WESTERN CAPE,DRAKENSTEIN EDUCATIONAL CRICKET CLUB,129053.0
LIMPOPO,NGOATOTLOU SECONDARY SCHOOL,286450.0
NORTHERN CAPE,SILVER  OAK FOOTBALL CLUB,201000.0
GAUTENG,GOLDEN BOYS FOOTBALL CLUB,119000.0
NORTH WEST,JERICHO FOOTBALL CLUB,200000.0
GAUTENG,MINTLANGU SPORTS FOUNDATION,50444.0
EASTERN CAPE,ELUTHUTHU PUBLIC PRIMARY SCHOOL,50000.0
EASTERN CAPE,ZAMUXOLO JUNIOR SECONDARY SCHOOL,300000.0
GAUTENG,RENEILWE PRIMARY SCHOOL,299000.0
EASTERN CAPE,MZIZANGWA JUNIOR SECONDARY SCHOOL,300000.0
EASTERN CAPE,MINAH T SOGA SENIOR PRIMARY SCHOOL,299798.0
EASTERN CAPE,BREAKERS SPORTS CLUB,200000.0
MPUMALANGA,MALEKUTU CRICKET TRUST,150000.0
EASTERN CAPE,TIGERS RUGBY FOOTBALL CLUB,149926.0
EASTERN CAPE,GOLDEN ARROWS FOOTBALL CLUB,159198.0
LIMPOPO,BELE PRIMARY SCHOOL,300000.0
EASTERN CAPE,E MACEMBE JUNIOR PRIMARY SCHOOL,64196.1
LIMPOPO,MOTENE HOME DEFENDERS FOOTBALL CLUB,92630.0
LIMPOPO,SOLOMON MAELULA SECONDARY SCHOOL,300000.0
GAUTENG,PHUTHULLA PRIMARY SCHOOL,300000.0
MPUMALANGA,DITAU SECONDARY SCHOOL,294550.0
LIMPOPO,TODANI SECONDARY SCHOOL,30700.0
LIMPOPO,BOSAKGO SECONDARY SCHOOL,300000.0
NORTH WEST,LERUTLHWARE PRIMARY SCHOOL,300000.0
EASTERN CAPE,BOTHA SIGCAU SENIOR SECONDARY SCHOOL,300000.0
EASTERN CAPE,YONNA JUNIOR SECONDARY SCHOOL,300000.0
EASTERN CAPE,BOMENI JUNIOR SECONDARY SCHOOL,299998.0
EASTERN CAPE,MZONTSUNDU SECONDARY SCHOOL,298322.8
MPUMALANGA,MPIKANISO PRIMARY SCHOOL,297800.0
EASTERN CAPE,COEGA TITANS CRICKET CLUB,149993.0
EASTERN CAPE,MOTHERWELL CRICKET CLUB,149306.0
EASTERN CAPE,MQHUME SENIOR PRIMARY SCHOOL,300000.0
EASTERN CAPE,BUSH BUCKS SPORT DEVELOPMENT EXCELLENCE CENTRE,136000.0
NORTH WEST,REATLEGILE SPECIAL SCHOOL,300000.0
NORTH WEST,MOTLHATSWA PRIMARY SCHOOL,300000.0
NORTH WEST,HIKANE PRIMARY SCHOOL,300000.0
LIMPOPO,TSOGE PRIMARY SCHOOL,300000.0
LIMPOPO,TSHAMISEKA PRIMARY SCHOOL,299680.0
LIMPOPO,MUTOTI PRIMARY SCHOOL,299710.0
LIMPOPO,MAKANYU PRIMARY SCHOOL,299710.0
LIMPOPO,DIDIDI PRIMARY SCHOOL,299710.0
LIMPOPO,TSHILIVHO PRIMARY SCHOOL,300000.0
LIMPOPO,MURATHO PRIMARY SCHOOL,300000.0
MPUMALANGA,SIKHWAHLANE SECONDARY SCHOOL,251300.0
EASTERN CAPE,ST DENIS JUNIOR SECONDARY SCHOOL,300000.0
MPUMALANGA,TSATSELANI PRIMARY SCHOOL,290000.0
MPUMALANGA,MFULAMUDZE PRIMARY SCHOOL,294000.0
LIMPOPO,MAWANENG SPORTS FOUNDATION,142255.0
MPUMALANGA,XIMOYI KHOSA SECONDARY SCHOOL,300000.0
GAUTENG,RAMS NETBALL CLUB,50000.0
NORTH WEST,REFENTSE PRIMARY SCHOOL,262920.0
NORTH WEST,TSWELELOPELE  HIGH SCHOOL,300000.0
NORTH WEST,PONELOPELE PRIMARY SCHOOL,300000.0
LIMPOPO,MAHLEFUNYE PRIMARY SCHOOL,300000.0
NORTH WEST,KAMOGELO PRIMARY SCHOOL,289000.0
LIMPOPO,GUWELA SENIOR PRIMARY SCHOOL,300000.0
LIMPOPO,MURAGA PRIMARY SCHOOL,300000.0
NORTH WEST,KEOBUSITSE PRIMARY SCHOOL,300000.0
NORTH WEST,RENONOFILE PRIMARY SCHOOL,300000.0
NORTH WEST,SAKALENGWE SECONDARY SCHOOL,300000.0
LIMPOPO,PHUTI MAKIBELO PRIMARY SCHOOL,250000.0
NORTH WEST,SETSHWARAPELO PRIMARY SCHOOL,300000.0
EASTERN CAPE,LAERSKOOL WINTERBERG,286045.0
EASTERN CAPE,QWABI SENIOR PRIMARY SCHOOL,300000.0
MPUMALANGA,MKHOMAZANE PRIMARY SCHOOL,300000.0
EASTERN CAPE,HOWARD BEN MAZWI JUNIOR SECONDARY SCHOOL,299661.0
EASTERN CAPE,DALIWE PUBLIC SCHOOL,300000.0
EASTERN CAPE,NZAKA JUNIOR SECONDARY SCHOOL,300200.0
WESTERN CAPE,MITCHELL'S PLAIN RECREATION ASSOCIATION,100720.0
NORTH WEST,BAKANG - SELEBO PRIMARY SCHOOL,300000.0
NORTH WEST,MAKGORI PRIMARY SCHOOL,300000.0
GAUTENG,TRIATHLON SOUTH AFRICA,3500000.0
NORTH WEST,MATLODING PRIMARY SCHOOL,300000.0
NORTH WEST,MASAMANE PRIMARY SCHOOL,300000.0
EASTERN CAPE,MNQUMA SPORTS CLUB,200000.0
NORTHERN CAPE,KAREEPAN PRIMARY SCHOOL,300000.0
NORTHERN CAPE,GAMOPEDI PRIMARY SCHOOL,300000.0
NORTHERN CAPE,KING'S GUARD CHESS CLUB,96980.0
GAUTENG,BRILLIANT FOUNDATION,50000.0
NORTH WEST,DIKELEDI MAKAPAN PRIMARY SCHOOL,300000.0
NORTH WEST,MPOLOKANG HIGH SCHOOL,300000.0
WESTERN CAPE,ALFRED ROWING CLUB,189791.0
NORTH WEST,NYORWE PRIMARY SCHOOL,300000.0
NORTH WEST,MATTHEWS MANGOPE SECONDARY SCHOOL,300000.0
NORTH WEST,MMASEBUDULE PRIMARY SCHOOL,300000.0
NORTH WEST,PEME PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,COMRADES MARATHON ASSOCIATION,162000.0
NORTH WEST,TSHIROLOGANG PRIMARY SCHOOL,300000.0
NORTH WEST,MOOIFONTEIN PRIMARY SCHOOL,300000.0
NORTH WEST,REITUMETSE PRIMARY SCHOOL,300000.0
LIMPOPO,LA MASIA DE CAN PLANES FOOTBALL CLUB,200000.0
FREE STATE,PHEHELLANG SENIOR SECONDARY SCHOOL,300000.0
NORTH WEST,MMAMOSWANE PRIMARY SCHOOL,300000.0
NORTH WEST,PHAKEDI SECONDARY SCHOOL,289000.0
NORTH WEST,MMAJANE SECONDARY SCHOOL,300000.0
NORTH WEST,IKAGELENG SECONDARY SCHOOL,300000.0
NORTH WEST,SEFIKILE PRIMARY SCHOOL,300000.0
NORTH WEST,TANTANA PRIMARY SCHOOL,300000.0
LIMPOPO,MBOKOTA PRIMARY SCHOOL,242000.0
LIMPOPO,TSHILWAVHUSIKU PRIMARY SCHOOL,300000.0
LIMPOPO,MASEKANI PRIMARY SCHOOL,49300.0
LIMPOPO,MARIMANE HIGH SCHOOL,300000.0
LIMPOPO,SUKUMANI KUNDANI SECONDARY SCHOOL,300000.0
LIMPOPO,MAEBANI PRIMARY SCHOOL,300000.0
LIMPOPO,LOTSHA PRIMARY SCHOOL,50000.0
LIMPOPO,MADOMBIDZHA PRE-PRIMARY SCHOOL,300000.0
EASTERN CAPE,LIVERPOOL FOOTBALL CLUB,149995.0
NORTH WEST,REOLEBOGILE SPECIAL SCHOOL,300000.0
EASTERN CAPE,AFRICAN CONNECTION WOMEN FOOTBALL CLUB,116570.0
EASTERN CAPE,BOAST PIRATES FOOTBALL CLUB,149954.0
FREE STATE,KHUNE PRIMARY SCHOOL,300000.0
EASTERN CAPE,RED CITY FOOTBALL CLUB,155274.0
EASTERN CAPE,JUBILEE PARK PRIMARY SCHOOL,300000.0
NORTH WEST,LENCOE PRIMARY SCHOOL,300000.0
MPUMALANGA,TSHOKOLO PRIMARY SCHOOL,303728.0
MPUMALANGA,JAMES KHOSA SENIOR SECONDARY SCHOOL,293272.0
GAUTENG,NONEDIBA PRIMARY SCHOOL,300000.0
FREE STATE,KGABARENG S/S SCHOOL,300000.0
FREE STATE,MPHATLALATSANE SPECIALIZED SCHOOL FOR SIH,300000.0
GAUTENG,RAMOSUKULA PUBLIC SCHOOL,300000.0
MPUMALANGA,A.A. KHUMALO PRIMARY SCHOOL,300000.0
NORTH WEST,POVAL PRIMARY SCHOOL,300000.0
MPUMALANGA,SIYADLALA FOOTBALL ACADEMY,187771.0
GAUTENG,RUST- TER- VAAL SECONDARY SCHOOL,300000.0
MPUMALANGA,SOPHUNGANE COMBINED SCHOOL,272500.0
NORTHERN CAPE,FRANK RORO CRICKET CLUB,156220.0
KWAZULU-NATAL,MONZI ULOA PRIMARY SCHOOL,50000.0
FREE STATE,KHOTSO COMMUNITY DEVELOPMENT FOUNDATION,49829.57
FREE STATE,SENTEBALE PRIMARY SCHOOL,286486.0
LIMPOPO,PHARANI PRIMARY SCHOOL,300000.0
LIMPOPO,TSHIKWARANI PRIMARY SCHOOL,292000.0
KWAZULU-NATAL,SINOTHILE PRIMARY SCHOOL,300000.0
LIMPOPO,BUNCH CULTURE & SPORTS DEVELOPMENTS,50000.0
LIMPOPO,MAGONI SECONDARY SCHOOL,47620.0
GAUTENG,PHAHAMANG PRIMARY SCHOOL,300000.0
NORTH WEST,RAMATU HIGH SCHOOL,300000.0
WESTERN CAPE,VAN DER STEL CRICKET CLUB,199824.0
NORTH WEST,F.M RAMBOA TECHNICAL & COMMERCIAL HIGH SCHOOL,300000.0
NORTH WEST,MMOLEDI HIGH SCHOOL,300000.0
WESTERN CAPE,DE WET LANDELIKE CRICKET CLUB,117146.6
NORTH WEST,RAMOTSHERE SECONDARY SCHOOL,300000.0
NORTH WEST,DIKHUKHUNG PRIMARY SCHOOL,298000.0
NORTH WEST,LEKGOPHUNGU PRIMARY SCHOOL,300000.0
WESTERN CAPE,DURBANVILLE HOCKEY CLUB,159222.0
MPUMALANGA,MZINTI YOUNG PIRATES F.C,175076.0
EASTERN CAPE,YOUNG KILLERS FOOTBALL CLUB,149977.0
LIMPOPO,MMANKOGAEDUPE SECONDARY SCHOOL,300000.0
GAUTENG,ZOLA PRIMARY SCHOOL,289999.0
EASTERN CAPE,WANDERERS RUGBY FOOTBALL CLUB,142703.0
LIMPOPO,PITSI A MASHILO PRIMARY SCHOOL,50000.0
EASTERN CAPE,LUSIKISIKI VILLAGE JUNIOR SECONDARY SCHOOL,300000.0
LIMPOPO,MUKHOMI JUNIOR PRIMARY SCHOOL,300000.0
FREE STATE,SHOESHOE P S,300000.0
LIMPOPO,PIENAARSRIVIER PRIMARY SCHOOL,44940.0
WESTERN CAPE,WEST COAST CHESS UNION,150000.0
KWAZULU-NATAL,KHANYISANI PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,BUYANI PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,SINQUMA PRIMARY SCHOOL,300000.0
NORTH WEST,TAUNG MEGA STARS CLUB,152500.0
KWAZULU-NATAL,COLOMBIA FOOTBALL CLUB,165795.0
KWAZULU-NATAL,SANTOS FOOTBALL CLUB,163000.0
LIMPOPO,MAPITI PRIMARY SCHOOL,300228.0
LIMPOPO,PENGE PRIMARY SCHOOL,298591.0
KWAZULU-NATAL,YOUNG CHIEFS FC,166995.0
GAUTENG,SIVIWE PRIMARY SCHOOL,300000.0
LIMPOPO,LEOLO HIGH SCHOOL,298434.0
WESTERN CAPE,MALMESBURY CRICKET CLUB,145073.0
WESTERN CAPE,CALEDON CRICKET CLUB,113011.0
WESTERN CAPE,GREEN LEAVES RUGBY CLUB,102200.0
GAUTENG,SOWETO MASTERS FOOTBALL CLUB,171102.0
LIMPOPO,SHAKOLENG SECONDARY SCHOOL,300000.0
WESTERN CAPE,THEMBA ELIHLE YOUTH DEVELOPMENT AMBASSARDORS,104272.0
NORTH WEST,KLOOFWATERS PRIMARY,300000.0
MPUMALANGA,MAHLATSI HIGH SCHOOL,300000.0
KWAZULU-NATAL,KWASHODI PRIMARY SCHOOL,300000.0
MPUMALANGA,SIYETA PRIMARY SCHOOL,266000.0
KWAZULU-NATAL,IDAMU PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,MSELENI PRIMARY SCHOOL,300000.0
WESTERN CAPE,WORCESTER MOSLEM CRICKET CLUB,124804.0
NORTH WEST,JOSEPH SAKU SECONDARY SCHOOL,300000.0
NORTH WEST,MORONGWA PRIMARY SCHOOL,300000.0
NORTH WEST,NORTH WEST JUKSKEI PROVINCE,100000.0
WESTERN CAPE,GUGULETHU CRICKET CLUB,138631.0
NORTH WEST,MEDUPE PRIMARY SCHOOL,300000.0
GAUTENG,PROTEA MULTI SPORTS CLUB,249180.0
NORTH WEST,GALESHEWE PRIMARY SCHOOL,300000.0
NORTH WEST,JAN MASIBI SECONDARY SCHOOL,300000.0
KWAZULU-NATAL,JANGENI PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,PANO HIGH SCHOOL,300000.0
NORTH WEST,OFENTSE PRIMARY SCHOOL,299900.0
KWAZULU-NATAL,VULAMEHLO PRIMARY SCHOOL,300000.0
NORTH WEST,IPOKENG MIDDLE SCHOOL,50000.0
NORTH WEST,MACHAMA PRIMARY SCHOOL,300785.0
MPUMALANGA,MLONDOZI PRIMARY SCHOOL,299000.51
WESTERN CAPE,VICTORY GIRLS NETBALL CLUB,124050.0
MPUMALANGA,NTABABOMVU PRIMARY SCHOOL,24000.0
LIMPOPO,KWELEDI SECONDARY SCHOOL,299621.0
LIMPOPO,LEAGATHOKO SECONDARY SCHOOL,299649.0
LIMPOPO,MOSEBU PRIMARY SCHOOL,299591.0
LIMPOPO,BATUBATSE PRIMARY SCHOOL,299149.0
MPUMALANGA,SOFUNDA SECONDARY SCHOOL,247376.74
WESTERN CAPE,PIKETBERG RUGBY VOETBAL KLUB,140000.0
LIMPOPO,DIKOLOBE PRIMARY SCHOOL,300000.0
GAUTENG,LAERSKOOL VAALRIVIER,300000.0
KWAZULU-NATAL,MSITHA PRIMARY SCHOOL,300000.0
EASTERN CAPE,LEEDS UNITED FOOTBALL CLUB,150002.0
NORTHERN CAPE,BERGSIG CRICKET CLUB,187670.0
EASTERN CAPE,MFUZO BOXING CAMP,136960.0
KWAZULU-NATAL,VELABUSHA PRIMARY SCHOOL,300000.0
EASTERN CAPE,ELEVEN ANGELS F.C,143947.0
MPUMALANGA,HAMZER PRESS FORWARD GROUP,50000.0
LIMPOPO,TEME PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,THOLULWAZI SENIOR PRIMARY SCHOOL,296100.0
KWAZULU-NATAL,SIZAMILE JP SCHOOL,300000.0
KWAZULU-NATAL,DUMENKUNGWINI PRIMARY SCHOOL,296400.0
NORTH WEST,ARE BOKENG PRIMARY SCHOOL,285386.0
NORTH WEST,INYATELO PRIMARY SCHOOL,289991.0
GAUTENG,MOTION AND COLOUR FOUNDATION,49587.0
KWAZULU-NATAL,UBUCUBOBUHLE S.P. SCHOOL,300000.0
KWAZULU-NATAL,SIPHUMELELE PRIMARY SCHOOL,299600.0
FREE STATE,ACTION SPORTS DEVELOPMENT NPC,78750.0
KWAZULU-NATAL,ROYAL STARS FOOTBALL CLUB,170050.0
LIMPOPO,MAMOTHIBI JUNIOR PRIMARY SCHOOL,292000.0
NORTHERN CAPE,THEMBELIHLE LOCAL FOOTBALL ASSOCIATION,178709.0
KWAZULU-NATAL,QAMBUSHILO L.P. SCHOOL,299600.0
NORTHERN CAPE,STRYDENBURG UNITED PIRATES,193679.0
KWAZULU-NATAL,NONDUMO SHINING STARS FC,165995.0
KWAZULU-NATAL,THE REUBION SCHOOL,300000.0
KWAZULU-NATAL,THEMBOKUHLE PRIMARY SCHOOL,300000.0
NORTHERN CAPE,HOPE UNITED FOOTBALL CLUB,170830.0
KWAZULU-NATAL,VALLEYSIDE PRIMARY SCHOOL,300000.0
LIMPOPO,IMPERIAL FOOTBALL CLUB,176606.0
MPUMALANGA,MBAZIMA PRIMARY SCHOOL,250000.0
MPUMALANGA,SANDILE SIBANDE SPORTS ACADEMY,146909.0
KWAZULU-NATAL,BUHLEBUZILE L.P.SCHOOL,43800.0
KWAZULU-NATAL,SIYAQHUBEKA L.P. SCHOOL,297300.0
KWAZULU-NATAL,MORESON PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,MSHOKOBEZI J P SCHOOL,300000.0
KWAZULU-NATAL,AMANZABOMVU L.P. SCHOOL,299600.0
LIMPOPO,MOHLOPING PRIMARY SCHOOL,300000.0
MPUMALANGA,RHANDZEKILE PRIMARY SCHOOL,297000.0
MPUMALANGA,IAN MACKENZI HIGH SCHOOL,297000.0
MPUMALANGA,VUYELANI PRIMARY SCHOOL,297000.0
MPUMALANGA,V.O.C UNITED F.C,117000.0
MPUMALANGA,BABATI PRIMARY SCHOOL,297000.0
MPUMALANGA,BONDZENI HIGH  SCHOOL,297000.0
MPUMALANGA,CASTEEL PRIMARY SCHOOL,49995.0
MPUMALANGA,MAHUBAHUBA PRIMARY SCHOOL,50000.0
NORTHERN CAPE,ADNITOR NETBALL ACADEMY NPC,51758.0
GAUTENG,HANS KEKANA SECONDARY SCHOOL,300000.0
NORTH WEST,SETLAGOLE PRIMARY SCHOOL,293000.0
NORTH WEST,RAMABESA PRIMARY SCHOOL,300000.0
NORTHERN CAPE,CHIVOS UNITED F.C,200896.0
LIMPOPO,RASUPI PRIMARY SCHOOL,300000.0
WESTERN CAPE,XI SWALLOWS FOOTBALL CLUB,126140.0
WESTERN CAPE,BLACK STARS NETBALL CLUB,126090.0
KWAZULU-NATAL,VELOBALA J.P SCHOOL,294300.0
KWAZULU-NATAL,VUKANIMAZULU SECONDARY SCHOOL,299700.0
KWAZULU-NATAL,LELIESHOEK PRIMARY SCHOOL,297300.0
KWAZULU-NATAL,ZITIKE PRIMARY SCHOOL,299009.19
LIMPOPO,BOKONE BAROLONG FOOTBALL CLUB,131500.0
WESTERN CAPE,IKHWEZILESIZWE PRIMARY SCHOOL,300000.0
GAUTENG,POWER UNITED,199816.0
KWAZULU-NATAL,NDATSHANA PRIMARY SCHOOL,300000.0
NORTH WEST,YOUTH INFLUENCE FOUNDATION NPC,99300.0
KWAZULU-NATAL,MBOLOBA L.PRIMARY SCHOOL,296910.0
KWAZULU-NATAL,MAKHOTI PRIMARY SCHOOL,50000.0
KWAZULU-NATAL,SONDABA PRIMARY SCHOOL,49700.0
EASTERN CAPE,UNITED COMRADES FC,143978.0
EASTERN CAPE,WINTER ROSE FOOTBALL CLUB,200006.0
WESTERN CAPE,PERSEVERANCE SEKONDERE SKOOL,48774.0
EASTERN CAPE,METRO COMMUNITY SERVICES,125000.0
EASTERN CAPE,FANTI GAQA HIGHER PRIMARY SCHOOL,300000.0
GAUTENG,KHATLAMPING PRIMARY SCHOOL,50000.0
LIMPOPO,THOLONG PRIMARY SCHOOL,50000.0
GAUTENG,TEMBISA WEST SECONDARY SCHOOL,300000.0
LIMPOPO,MATITIVHALA J.P. SCHOOL,300000.0
NORTH WEST,TSHAILE HIGH SCHOOL,300000.0
KWAZULU-NATAL,KWAZULU NATAL RUGBY UNION,650000.0
LIMPOPO,GREEN EAGLES F.C,140080.0
FREE STATE,MPHATLALATSANE UNITED FOOTBALL CLUB,189721.3
NORTHERN CAPE,MAKE A MOVE CHESS CLUB,129300.0
NORTH WEST,MOKOPE PRIMARY SCHOOL,300000.0
MPUMALANGA,MBOMBELA GOLF DEVELOPMENT,297133.84
NORTHERN CAPE,SOL PLAATJIE MUNICIPALITY BASKETBALL,150729.0
EASTERN CAPE,DIETRICH PRIMARY SCHOOL,300250.0
GAUTENG,SOUTH AFRICAN FOOTBALL ASSOCIATION,1334280.0
EASTERN CAPE,FUNIMFUNDO PRIMARY SCHOOL,299901.0
EASTERN CAPE,BETHELSDORP ROAD PRIMARY SCHOOL,298922.0
MPUMALANGA,MASANA SECONDARY SCHOOL,267550.0
LIMPOPO,SAFA CAPRICORN REGION,150000.0
WESTERN CAPE,MFULENI YOUNG PIRATES FOOTBALL CLUB,96991.0
LIMPOPO,TSHIKHUTHULA JUNIOR SECONDARY SCHOOL,49550.0
FREE STATE,LETLOTLO PRIMARY SCHOOL,300000.0
EASTERN CAPE,THANDISIZWE SENIOR PRIMARY SCHOOL,46572.0
LIMPOPO,GOGOBELA PRIMARY SCHOOL,300000.0
EASTERN CAPE,WALMER WALES RUGBY FOOTBALL CLUB,117443.0
EASTERN CAPE,SITHEMBILE HIGHER PRIMARY SCHOOL,282467.0
GAUTENG,ALL FOR ONE SPORTS ACADEMY,50000.0
KWAZULU-NATAL,IMPOPHOMA PRIMARY SCHOOL,299496.0
GAUTENG,REAL GLOSGOW FOOTBALL-CLUB,189000.0
GAUTENG,SEHLAPELO SA BOSEGA DEVELOPMENT (KGOMO),50000.0
GAUTENG,CHARMER BOYS SPORTS DEVELOPMENT ACADEMY,50000.0
KWAZULU-NATAL,THEKELISULWAZI SECONDARY SCHOOL,296079.95
EASTERN CAPE,BUSH BUCKS FOOTBALL CLUB,128006.0
KWAZULU-NATAL,BANTUBANINGI HIGH SCHOOL,300000.0
LIMPOPO,NNGWEKHULU PRIMARY SCHOOL,295450.0
WESTERN CAPE,LA'MAR KRIEKET KLUB,197275.0
WESTERN CAPE,NKAZIMLO PRIMARY SCHOOL,300000.0
LIMPOPO,HLABAKI SOCCER ACADEMY,200000.0
NORTH WEST,MMADISEBO PRIMARY SCHOOL,300000.0
LIMPOPO,SHUSHU PRIMARY SCHOOL,300000.0
LIMPOPO,MOGOLO SECONDARY SCHOOL,42457.0
LIMPOPO,NWA-MHANDZI PRIMARY SCHOOL,53450.0
MPUMALANGA,LAERSKOOL  BADPLAAS,49766.0
LIMPOPO,MUTHUNDINNE PRIMARY SCHOOL,49360.0
LIMPOPO,MAPATE PRIMARY SCHOOL,49360.0
GAUTENG,TOWNSHIPS YOUTH RUGBY DEVELOPMENT FOUNDATION,50000.0
LIMPOPO,MULINDATHAVHA PRIMARY SCHOOL,292880.0
MPUMALANGA,SIBUSISO COMBINED SCHOOL,299999.0
EASTERN CAPE,MASIZAME JUNIOR SECONDARY SCHOOL,299894.0
GAUTENG,SOUTH AFRICAN SPORT ANGLERS AND CASTING CONFEDERATION,400000.0
KWAZULU-NATAL,NSUNGWINI PRIMARY SCHOOL,50000.0
EASTERN CAPE,EMFUNDWENI HIGHER PRIMARY SCHOOL,299830.0
NORTHERN CAPE,GOODHOPE PRIMARY SCHOOL,300000.0
LIMPOPO,MBOSWOBENI PRIMARY SCHOOL,49360.0
LIMPOPO,F.C 104,150000.0
LIMPOPO,NEW BEGINNING FOOTBALL DEVELOPMENT,114050.0
LIMPOPO,CERES PRIMARY SCHOOL,299200.0
GAUTENG,SIKHULULEKILE SECONDARY SCHOOL,300000.0
GAUTENG,TSOKOLIBANE PRIMARY SCHOOL,250000.0
LIMPOPO,HLAKUDI PRIMARY SCHOOL,300000.0
GAUTENG,RAMOTSE PRIMARY SCHOOL,300000.0
LIMPOPO,MUTSHIPISI PRIMARY SCHOOL,297750.0
LIMPOPO,MANKU PRIMARY SCHOOL,300000.0
MPUMALANGA,JOHANNA FOOTBALL CLUB,120040.0
LIMPOPO,MABOTSHA PRIMARY SCHOOL,48629.0
GAUTENG,REFENTSE PRIMARY SCHOOL,268000.0
GAUTENG,PASS YOUTH ACADEMY,144780.0
WESTERN CAPE,DE RUST FUTURA AKADEMIE,265806.0
FREE STATE,HENTIE CILLIERS H/S,300000.0
EASTERN CAPE,GWABA CRICKET CLUB,200000.0
EASTERN CAPE,MOTHERWELL RUGBY FOOTBALL CLUB,149871.3
GAUTENG,ZAKHENI PRIMARY SCHOOL,300000.0
GAUTENG,EMAWENI PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,PETERGATE PRIMARY SCHOOL,300000.0
KWAZULU-NATAL,UKUPHUMULA SECONDARY SCHOOL,300000.0
GAUTENG,LAKESIDE ESTATE PRIMARY SCHOOL,300000.0
GAUTENG,DR NHLAPO PRIMARY SCHOOL,300000.0
GAUTENG,THANDUKWAZI SECONDARY SCHOOL,300000.0
KWAZULU-NATAL,KWA NGEDLA PRIMARY SCHOOL,300000.0
GAUTENG,SWIMMING SOUTH  AFRICA,5500000.0
EASTERN CAPE,WALTER BEN RUBUSANA HIGH SCHOOL,49998.0
GAUTENG,HL SETLALENTOA SECONDARY SCHOOL,300000.0
EASTERN CAPE,SOPHIA YOUNG STARS FOOTBALL CLUB,134032.0
WESTERN CAPE,EDEN OPEN BOXING ORGANISATION,244500.0
FREE STATE,FREE STATE DEVELOPMENT MMNJPM,51836.84
LIMPOPO,RSA SOCCER ACADEMY,139828.5
NORTHERN CAPE,FLYING BIRDS,422365.0
LIMPOPO,DEELKRAAL PRIMARY SCHOOL,300000.0
LIMPOPO,MABYANENE PRIMARY SCHOOL,300000.0
LIMPOPO,WINGFIELD  PRIMARY SCHOOL,48979.0
LIMPOPO,RAMOKGOPA HIGHER PRIMARY SCHOOL,300000.0
LIMPOPO,MOREBENG SECONDARY SCHOOL,300000.0
LIMPOPO,MASHAHA SECONDARY SCHOOL,300000.0
LIMPOPO,NKGELE PRIMARY SCHOOL,50000.0
LIMPOPO,HARRY OPPENHEIMER AGRIC HIGH SCHOOL,300000.0
LIMPOPO,KHWINANA SECONDARY SCHOOL,300000.0
KWAZULU-NATAL,RICHMOND COMMUNITY TRUST,587876.0
LIMPOPO,PHAKENG PRIMARY SCHOOL,300483.0
EASTERN CAPE,NCERA LEOPARD RUGBY FOOTBALL CLUB,140000.0
KWAZULU-NATAL,KWAMSHUDU PRIMARY SCHOOL,49970.05
EASTERN CAPE,AMADIBA WELFARE  ASSOCIATION,50000.0
KWAZULU-NATAL,AMATHULI PRIMARY SCHOOL,50000.0
KWAZULU-NATAL,LANGALETHU SP SCHOOL,50000.0
MPUMALANGA,BEN W. MASHEGO SECONDARY SCHOOL,296900.0
MPUMALANGA,MARONGWANE PRIMARY SCHOOL,300000.0
MPUMALANGA,MDLULI SECONDARY SCHOOL,300000.0
KWAZULU-NATAL,FUTURE STARS SPORT ACADEMY,48116.0
EASTERN CAPE,INKQUBELA HIGHER PRIMARY SCHOOL,49897.0
EASTERN CAPE,GALATYENI JUNIOR SECONDARY SCHOOL,53815.0
GAUTENG,LEHAE SPORTS RECREATION ARTS AND CULTURE FORUM,71940.0
NORTH WEST,MOTSITLANE PRIMARY SCHOOL,299500.0
MPUMALANGA,LEKANANG PRIMARY SCHOOL,49145.0
GAUTENG,SOCCER FOR LIFE NPC,50000.0
MPUMALANGA,NAAS ALL STARS F.C,111423.0
NORTHERN CAPE,HOMEVALE HIGH SCHOOL,299665.0
LIMPOPO,LEKWALAKWALA PRIMARY SCHOOL,300000.0
NORTHERN CAPE,GALESHEWE UNITED FOOTBALL CLUB,199710.0
